timestamp,symbol,tag,detail,trade_id,position_id,pending_exit_reason,pending_modify_reason,modify_count,active_model_pack_dir,pack_dir_at_entry,tx_authority_enabled,runtime_reload_status,account_login,account_server,ea_version,log_schema_version
2026.01.14 07:40:00,US100,entry_logged,trade_id=TS_00027 tx=TX_DEAL deal=54,TS_00027,54,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.14 12:19:53,US100,exit_logged,trade_id=TS_00027 tx=TX_DEAL deal=55 reason=SL price=25673.15000000 pnl=-5.73,TS_00027,54,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.14 13:15:00,US100,entry_logged,trade_id=TS_00028 tx=TX_DEAL deal=56,TS_00028,56,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.14 16:58:37,US100,exit_logged,trade_id=TS_00028 tx=TX_DEAL deal=57 reason=SL price=25453.45000000 pnl=-5.78,TS_00028,56,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.14 17:10:00,US100,entry_logged,trade_id=TS_00029 tx=TX_DEAL deal=58,TS_00029,58,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.14 23:10:00,US100,exit_logged,trade_id=TS_00029 tx=TX_DEAL deal=59 reason=FORCE_EXIT price=25478.70000000 pnl=0.33,TS_00029,58,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.14 23:20:00,US100,entry_logged,trade_id=TS_00030 tx=TX_DEAL deal=60,TS_00030,60,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 06:20:00,US100,exit_logged,trade_id=TS_00030 tx=TX_DEAL deal=61 reason=FORCE_EXIT price=25444.90000000 pnl=-1.16,TS_00030,60,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 06:25:00,US100,entry_logged,trade_id=TS_00031 tx=TX_DEAL deal=62,TS_00031,62,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 11:06:56,US100,exit_logged,trade_id=TS_00031 tx=TX_DEAL deal=63 reason=TP price=25615.65000000 pnl=11.11,TS_00031,62,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 12:00:00,US100,entry_logged,trade_id=TS_00032 tx=TX_DEAL deal=64,TS_00032,64,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 18:00:00,US100,exit_logged,trade_id=TS_00032 tx=TX_DEAL deal=65 reason=FORCE_EXIT price=25738.85000000 pnl=3.51,TS_00032,64,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 19:10:00,US100,entry_logged,trade_id=TS_00033 tx=TX_DEAL deal=66,TS_00033,66,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 21:30:12,US100,exit_logged,trade_id=TS_00033 tx=TX_DEAL deal=67 reason=SL price=25637.75000000 pnl=-4.55,TS_00033,66,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.15 22:45:00,US100,entry_logged,trade_id=TS_00034 tx=TX_DEAL deal=68,TS_00034,68,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 05:45:00,US100,exit_logged,trade_id=TS_00034 tx=TX_DEAL deal=69 reason=FORCE_EXIT price=25652.40000000 pnl=2.37,TS_00034,68,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 06:30:00,US100,entry_logged,trade_id=TS_00035 tx=TX_DEAL deal=70,TS_00035,70,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 12:30:00,US100,exit_logged,trade_id=TS_00035 tx=TX_DEAL deal=71 reason=FORCE_EXIT price=25700.40000000 pnl=4.71,TS_00035,70,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 13:05:00,US100,entry_logged,trade_id=TS_00036 tx=TX_DEAL deal=72,TS_00036,72,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 16:54:49,US100,exit_logged,trade_id=TS_00036 tx=TX_DEAL deal=73 reason=SL price=25645.90000000 pnl=-5.88,TS_00036,72,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 17:10:00,US100,entry_logged,trade_id=TS_00037 tx=TX_DEAL deal=74,TS_00037,74,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 23:10:00,US100,exit_logged,trade_id=TS_00037 tx=TX_DEAL deal=75 reason=FORCE_EXIT price=25540.20000000 pnl=-1.55,TS_00037,74,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.16 23:20:00,US100,entry_logged,trade_id=TS_00038 tx=TX_DEAL deal=76,TS_00038,76,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.19 01:01:00,US100,exit_logged,trade_id=TS_00038 tx=TX_DEAL deal=77 reason=SL price=25322.80000000 pnl=-11.78,TS_00038,76,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.19 06:20:00,US100,entry_logged,trade_id=TS_00039 tx=TX_DEAL deal=78,TS_00039,78,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.19 11:36:27,US100,exit_logged,trade_id=TS_00039 tx=TX_DEAL deal=79 reason=SL price=25159.05000000 pnl=-5.33,TS_00039,78,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.19 11:50:00,US100,entry_logged,trade_id=TS_00040 tx=TX_DEAL deal=80,TS_00040,80,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
